ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-68DE973F8F3F6D011D,www.infonet-biovision.org,English,en,"Beans (Revised): Horticultural Crops Directorate: info@agricultureauthority.go.ke , +254 20 2536869, 0722 200 556",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-ADA8D18A69B1AA044C,www.infonet-biovision.org,English,en,"Beans (Revised): Karen Provision Stores: kps@nbi.ispkenya.com +254 20 882 252, 0736 371 437",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E37832047CFFAB9967,www.infonet-biovision.org,English,en,"Beans (Revised): Nakumatt Supermarket: info@nakumatt.net , +254 (0) 733 632 130, 0722 204 931, (20) 3599991-4",Market or support update,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-C142764768D1C6D054,www.infonet-biovision.org,English,en,"Beans (Revised): Horticultural Research Institute, Thika: director.hri@kalro.org . +254 (20) 2055038,",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-185D47047BC4CD4779,www.infonet-biovision.org,English,en,"Allen, D. J., Ampofo, J. K. O. and Wortmann, C. S. (1996). Pest, diseases and nutritional disorders of the common bean in Africa. A field guide. A CIAT/CTA publication. (ISBN: 958 9439 55 1)",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B4913393811DCB480F,www.infonet-biovision.org,English,en,"Beans (Revised): CABI (2005). Crop Protection Compendium, 2005 Edition. © CAB International Publishing. Wallingford, UK. www.cabi.org",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-CC3E5CA46CCD17D039,www.infonet-biovision.org,English,en,Beans (Revised): East African Seed Co. Ltd. Africa's Best Grower^s Guide www.easeed.com&nbsp ;,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-525630271505E2F80C,www.infonet-biovision.org,English,en,"Beans (Revised): Elwell, H. and Maas, A. (1995). Natural pest and disease control. Natural farming Network. Zimbabwe. (ISBN: 0 7974 1429 0",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-C6E13436E1DBD1F323,www.infonet-biovision.org,English,en,"Fruits and Vegetables Technical Handbook. Published by The Ministry of Agriculture and rural Development. P.O.Box 30028, Nairobi, Kenya. Available from AIC, Kabete, NAirobi",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-C861F269D7749103B8,www.infonet-biovision.org,English,en,"Maundu, M. E. (1997). Control of the black bean aphid, Aphid fabae Scop. Using neem based insecticides on French beans in Kenya. Report for GTZ- IPM -Horticulture Project. 1997. 57 pp.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0568F5B57FA127AB0A,www.infonet-biovision.org,English,en,"Beans (Revised): Nderitu, J. H., Buruchara, R. A. and Ampofo (1997). Integrated pest management for beans. African Highlands Initiative.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-66311A9A718F459F76,www.infonet-biovision.org,English,en,"Seif, A.A., Varela, A.M., Loehr, B. and Michalik, S. (2001). A Guide to IPM in French Beans Production with Emphasis on Kenya. pp. 88. ICIPE Science Press, Nairobi, Kenya. (ISBN: 92 9064 142 8",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E143E79820877D507D,www.infonet-biovision.org,English,en,"Beans (Revised): Tindall, H. D. (1983). Vegetables in the tropics. Macmillan, London and Basingstoke. 533 pp. (ISBN: 0 333 24268 8)",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B410C008534BC542B4,www.infonet-biovision.org,English,en,Beans (Revised): https://divercitytimes.com/agriculture/crops-and-livestock/dry-beans.php#top-country-production-of-dry-bean,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D6B7C598E85E1BAF8F,www.infonet-biovision.org,English,en,"Beans (Revised): Patrick Maundu, James Kioko, Charei Munene, Monique Hunziker, March 2024.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/beans-revised,Beans (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:11+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
